0.15720552	FRF	2005-07-01	0.15720057
0.15755971	FRF	2005-07-02	0.15756716
0.15862693	FRF	2005-07-03	0.15862693
0.15850373	FRF	2005-07-04	0.15852885
0.15709932	FRF	2005-07-05	0.15708944
0.15687259	FRF	2005-07-06	0.15688244
0.1570401	FRF	2005-07-07	0.15703271
0.15722035	FRF	2005-07-08	0.15722035
0.15720552	FRF	2005-07-09	0.15720057
0.15596974	FRF	2005-07-10	0.15598434
0.15536153	FRF	2005-07-11	0.15536153
0.15455472	FRF	2005-07-12	0.15457144
0.15504116	FRF	2005-07-13	0.15502675
0.15476522	FRF	2005-07-14	0.154782
0.15412596	FRF	2005-07-15	0.15411645
0.15374681	FRF	2005-07-16	0.15375626
0.15386745	FRF	2005-07-17	0.15384851
0.15335071	FRF	2005-07-18	0.15335542
0.15266477	FRF	2005-07-19	0.15264612
0.15275338	FRF	2005-07-20	0.15277438
0.15283276	FRF	2005-07-21	0.15282574
0.15471973	FRF	2005-07-22	0.15472451
0.15588221	FRF	2005-07-23	0.15587492
0.15623046	FRF	2005-07-24	0.15624511
0.15569776	FRF	2005-07-25	0.15569049
0.15471973	FRF	2005-07-26	0.15472451
0.15447833	FRF	2005-07-27	0.15447356
0.15444492	FRF	2005-07-28	0.15445685
0.15435433	FRF	2005-07-29	0.15434243
0.15336482	FRF	2005-07-30	0.15337658
0.15298474	FRF	2005-07-31	0.15298004
0.15464555	FRF	2005-08-01	0.15465273
0.15574384	FRF	2005-08-02	0.15573655
0.15359567	FRF	2005-08-03	0.15361455
0.15368538	FRF	2005-08-04	0.15367593
0.15370192	FRF	2005-08-05	0.15370192
0.15390061	FRF	2005-08-06	0.15389113
0.15366885	FRF	2005-08-07	0.15369245
0.15385325	FRF	2005-08-08	0.15382959
0.15447833	FRF	2005-08-09	0.15447833
0.15450697	FRF	2005-08-10	0.15448309
0.15435433	FRF	2005-08-11	0.15436149
0.15439962	FRF	2005-08-12	0.15437816
0.15439962	FRF	2005-08-13	0.15441869
0.15348016	FRF	2005-08-14	0.15346839
0.15307371	FRF	2005-08-15	0.1530831
0.15307371	FRF	2005-08-16	0.15306436
0.1535155	FRF	2005-08-17	0.15352494
0.1532896	FRF	2005-08-18	0.15328725
0.15327315	FRF	2005-08-19	0.1532896
0.15634283	FRF	2005-08-20	0.15633795
0.15710673	FRF	2005-08-21	0.15712894
0.15730444	FRF	2005-08-22	0.15728711
0.15722035	FRF	2005-08-23	0.15723023
0.15686275	FRF	2005-08-24	0.15683569
0.15696123	FRF	2005-08-25	0.15698341
0.15687259	FRF	2005-08-26	0.15686275
0.15628174	FRF	2005-08-27	0.15628174
0.15751256	FRF	2005-08-28	0.1575076
0.15710673	FRF	2005-08-29	0.15711907
0.15631106	FRF	2005-08-30	0.15630618
0.1546097	FRF	2005-08-31	0.1546097
0.15452369	FRF	2005-09-01	0.15450935
0.15457863	FRF	2005-09-02	0.15458818
0.15416397	FRF	2005-09-03	0.15413783
0.15443538	FRF	2005-09-04	0.15444253
0.15431146	FRF	2005-09-05	0.15431146
0.15507242	FRF	2005-09-06	0.15508445
0.1538083	FRF	2005-09-07	0.1538012
0.1538083	FRF	2005-09-08	0.15381776
0.1538083	FRF	2005-09-09	0.1538083
0.15341423	FRF	2005-09-10	0.15342365
0.15262049	FRF	2005-09-11	0.15261351
0.15269274	FRF	2005-09-12	0.15270905
0.15060695	FRF	2005-09-13	0.150582
0.14884053	FRF	2005-09-14	0.14884718
0.14894252	FRF	2005-09-15	0.14892477
0.14894694	FRF	2005-09-16	0.14897135
0.1478918	FRF	2005-09-17	0.14787431
0.14814815	FRF	2005-09-18	0.1481657
0.14878738	FRF	2005-09-19	0.14877853
0.15095478	FRF	2005-09-20	0.15096846
0.14976338	FRF	2005-09-21	0.14975664
0.14997901	FRF	2005-09-22	0.14998125
0.149988	FRF	2005-09-23	0.14998575
0.14940536	FRF	2005-09-24	0.14940536
0.15034655	FRF	2005-09-25	0.15034203
0.15138212	FRF	2005-09-26	0.15140504
0.15008029	FRF	2005-09-27	0.15006678
0.15060695	FRF	2005-09-28	0.15061602
0.15060695	FRF	2005-09-29	0.1505888
0.15033977	FRF	2005-09-30	0.15035559
0.14933173	FRF	2005-10-01	0.14932059
0.1495931	FRF	2005-10-02	0.14960206
0.15031491	FRF	2005-10-03	0.15031265
0.15057974	FRF	2005-10-04	0.15059108
0.15017721	FRF	2005-10-05	0.15015692
0.15025392	FRF	2005-10-06	0.15026973
0.15011409	FRF	2005-10-07	0.15010957
0.15050042	FRF	2005-10-08	0.15051174
0.15291455	FRF	2005-10-09	0.1529052
0.15289117	FRF	2005-10-10	0.15291455
0.15135233	FRF	2005-10-11	0.15134546
0.14854647	FRF	2005-10-12	0.14855751
0.14854647	FRF	2005-10-13	0.14854427
0.14854427	FRF	2005-10-14	0.14855088
0.14815034	FRF	2005-10-15	0.14814156
0.14708045	FRF	2005-10-16	0.14709559
0.14829095	FRF	2005-10-17	0.14827776
0.14701991	FRF	2005-10-18	0.14703719
0.14623944	FRF	2005-10-19	0.14623517
0.14641288	FRF	2005-10-20	0.14641502
0.1460643	FRF	2005-10-21	0.14606003
0.14616036	FRF	2005-10-22	0.1461796
0.14620952	FRF	2005-10-23	0.14619242
0.14648151	FRF	2005-10-24	0.14649224
0.14729276	FRF	2005-10-25	0.14728408
0.14691406	FRF	2005-10-26	0.14692917
0.14691406	FRF	2005-10-27	0.14689681
0.14670716	FRF	2005-10-28	0.14671792
0.14697021	FRF	2005-10-29	0.14696157
0.14749046	FRF	2005-10-30	0.14750133
0.14755791	FRF	2005-10-31	0.14754049
0.14807576	FRF	2005-11-01	0.14808014
0.14812182	FRF	2005-11-02	0.14809988
0.14812182	FRF	2005-11-03	0.14812182
0.14824039	FRF	2005-11-04	0.14822501
0.14834814	FRF	2005-11-05	0.14835915
0.14700262	FRF	2005-11-06	0.1469983
0.14641288	FRF	2005-11-07	0.14643218
0.14808014	FRF	2005-11-08	0.14806479
0.14894252	FRF	2005-11-09	0.14896248
0.14894252	FRF	2005-11-10	0.14893363
0.14891368	FRF	2005-11-11	0.14893141
0.14715405	FRF	2005-11-12	0.14714971
0.14653517	FRF	2005-11-13	0.14654592
0.14489394	FRF	2005-11-14	0.14488554
0.14650083	FRF	2005-11-15	0.14650512
0.14557947	FRF	2005-11-16	0.14557524
0.14561976	FRF	2005-11-17	0.14563884
0.14567491	FRF	2005-11-18	0.14566642
0.14594918	FRF	2005-11-19	0.14595771
0.14664261	FRF	2005-11-20	0.14662327
0.14688602	FRF	2005-11-21	0.14690544
0.14608137	FRF	2005-11-22	0.1460707
0.14548205	FRF	2005-11-23	0.14549476
0.14548205	FRF	2005-11-24	0.14547782
0.14560916	FRF	2005-11-25	0.14563036
0.14667273	FRF	2005-11-26	0.14665768
0.14618386	FRF	2005-11-27	0.14619029
0.1460451	FRF	2005-11-28	0.14602378
0.14549476	FRF	2005-11-29	0.14551169
0.14642361	FRF	2005-11-30	0.14641288
0.14650297	FRF	2005-12-01	0.14650941
0.14655021	FRF	2005-12-02	0.14653517
0.14518002	FRF	2005-12-03	0.14518213
0.14432722	FRF	2005-12-04	0.14432096
0.14340207	FRF	2005-12-05	0.14341441
0.14305332	FRF	2005-12-06	0.1430431
0.1430206	FRF	2005-12-07	0.14303696
0.14316188	FRF	2005-12-08	0.14314547
0.14331986	FRF	2005-12-09	0.14332397
0.143039	FRF	2005-12-10	0.14302264
0.14036861	FRF	2005-12-11	0.14037453
0.14078361	FRF	2005-12-12	0.14077964
0.13862512	FRF	2005-12-13	0.13863665
0.1389024	FRF	2005-12-14	0.1388889
0.13898927	FRF	2005-12-15	0.13899121
0.13891204	FRF	2005-12-16	0.13889468
0.13957514	FRF	2005-12-17	0.13959073
0.13848497	FRF	2005-12-18	0.13847731
0.13642564	FRF	2005-12-19	0.13644241
0.13571283	FRF	2005-12-20	0.13570547
0.13683821	FRF	2005-12-21	0.13683821
0.13679516	FRF	2005-12-22	0.13678768
0.13673156	FRF	2005-12-23	0.13673905
0.13694316	FRF	2005-12-24	0.13693753
0.13830876	FRF	2005-12-25	0.13832214
0.13821509	FRF	2005-12-26	0.13820745
0.1373966	FRF	2005-12-27	0.1373985
0.14010312	FRF	2005-12-28	0.14008938
0.14016399	FRF	2005-12-29	0.14017774
0.14008741	FRF	2005-12-30	0.14006779
0.13889468	FRF	2005-12-31	0.13889468
