0.5160225	BRL	2005-07-01	0.51495957
0.51708984	BRL	2005-07-02	0.51733059
0.51655561	BRL	2005-07-03	0.51440328
0.518269	BRL	2005-07-04	0.51948053
0.51762515	BRL	2005-07-05	0.51626223
0.51733059	BRL	2005-07-06	0.51948053
0.51733059	BRL	2005-07-07	0.5160225
0.51733059	BRL	2005-07-08	0.52002078
0.51733059	BRL	2005-07-09	0.51708984
0.51840329	BRL	2005-07-10	0.52086043
0.51816154	BRL	2005-07-11	0.51786637
0.51907605	BRL	2005-07-12	0.52031845
0.51977754	BRL	2005-07-13	0.51894134
0.51977754	BRL	2005-07-14	0.52140361
0.51977754	BRL	2005-07-15	0.51948053
0.51977754	BRL	2005-07-16	0.52249336
0.51977754	BRL	2005-07-17	0.51733059
0.51977754	BRL	2005-07-18	0.52031845
0.51977754	BRL	2005-07-19	0.51733059
0.51977754	BRL	2005-07-20	0.52140361
0.51977754	BRL	2005-07-21	0.51869911
0.51977754	BRL	2005-07-22	0.52140361
0.51977754	BRL	2005-07-23	0.51894134
0.53590566	BRL	2005-07-24	0.53619301
0.5353319	BRL	2005-07-25	0.53475934
0.53590566	BRL	2005-07-26	0.53734553
0.53648067	BRL	2005-07-27	0.5350455
0.53648067	BRL	2005-07-28	0.53879309
0.53850299	BRL	2005-07-29	0.53763443
0.54112554	BRL	2005-07-30	0.54318303
0.53995681	BRL	2005-07-31	0.53821313
0.54274082	BRL	2005-08-01	0.54436582
0.55038804	BRL	2005-08-02	0.54884744
0.55221158	BRL	2005-08-03	0.55432373
0.55221158	BRL	2005-08-04	0.54945058
0.55221158	BRL	2005-08-05	0.55527794
0.5473454	BRL	2005-08-06	0.54555374
0.5491488	BRL	2005-08-07	0.55005503
0.54644811	BRL	2005-08-08	0.54555374
0.54555374	BRL	2005-08-09	0.54644811
0.54585153	BRL	2005-08-10	0.54347825
0.54585153	BRL	2005-08-11	0.5479452
0.54689634	BRL	2005-08-12	0.54555374
0.54689634	BRL	2005-08-13	0.5491488
0.54644811	BRL	2005-08-14	0.54436582
0.55248618	BRL	2005-08-15	0.55248618
0.55248618	BRL	2005-08-16	0.55099452
0.55343407	BRL	2005-08-17	0.55404729
0.55343407	BRL	2005-08-18	0.55309737
0.55343407	BRL	2005-08-19	0.55651402
0.55099452	BRL	2005-08-20	0.55038804
0.54054052	BRL	2005-08-21	0.54054052
0.53995681	BRL	2005-08-22	0.53879309
0.54288816	BRL	2005-08-23	0.54585153
0.54674685	BRL	2005-08-24	0.5446623
