1	ARS	2005-07-01	0.99980003
1	ARS	2005-07-02	1.0009009
1	ARS	2005-07-03	0.99960017
1	ARS	2005-07-04	1
1	ARS	2005-07-05	0.99960017
1	ARS	2005-07-06	1.0005002
1	ARS	2005-07-07	0.99950027
1	ARS	2005-07-08	1.0002
1	ARS	2005-07-09	0.99920064
1	ARS	2005-07-10	1.0002
1	ARS	2005-07-11	0.99960017
1	ARS	2005-07-12	1.0009009
1	ARS	2005-07-13	0.99960017
1	ARS	2005-07-14	1.0008006
1	ARS	2005-07-15	0.99930048
1	ARS	2005-07-16	1.001001
1	ARS	2005-07-17	0.99930048
1	ARS	2005-07-18	1.0009009
1	ARS	2005-07-19	0.99989998
1	ARS	2005-07-20	1.0007005
1	ARS	2005-07-21	0.99960017
1	ARS	2005-07-22	1.0005002
1	ARS	2005-07-23	0.99960017
1	ARS	2005-07-24	1.001001
1	ARS	2005-07-25	1
1.0004002	ARS	2005-07-26	1.0011013
1.0004002	ARS	2005-07-27	1.0003
1.0004002	ARS	2005-07-28	1.0007005
1.0004002	ARS	2005-07-29	0.99980003
1.0004002	ARS	2005-07-30	1.001001
1.0004002	ARS	2005-07-31	0.99989998
1.0004002	ARS	2005-08-01	1.0011013
1.0004002	ARS	2005-08-02	0.99960017
1.0004002	ARS	2005-08-03	1.001001
1.0004002	ARS	2005-08-04	1.0003
1.0004002	ARS	2005-08-05	1.0009009
1.0004002	ARS	2005-08-06	0.99960017
1.0004002	ARS	2005-08-07	1.0009009
1.0004002	ARS	2005-08-08	1
1.0004002	ARS	2005-08-09	1.0007005
1.0004002	ARS	2005-08-10	0.99960017
1.0004002	ARS	2005-08-11	1.0009009
1.0004002	ARS	2005-08-12	0.99970007
1.0004002	ARS	2005-08-13	1.0005002
1.0001	ARS	2005-08-14	1.0001
1.0002	ARS	2005-08-15	1.001001
1.0001	ARS	2005-08-16	0.99970007
1.0001	ARS	2005-08-17	1.0002
1.0001	ARS	2005-08-18	0.99950027
1.0001	ARS	2005-08-19	1.001001
1.0001	ARS	2005-08-20	0.99989998
1.0001	ARS	2005-08-21	1.0007005
1.0001	ARS	2005-08-22	1
1.0001	ARS	2005-08-23	1.0001
1.0004002	ARS	2005-08-24	1.0001
1.0004002	ARS	2005-08-25	1.0012014
1.0004002	ARS	2005-08-26	1
1.0001	ARS	2005-08-27	1.0001
1.0001	ARS	2005-08-28	0.99970007
1.0001	ARS	2005-08-29	1.001001
1.0002	ARS	2005-08-30	0.99970007
1.0008006	ARS	2005-08-31	1.0011013
1.0008006	ARS	2005-09-01	1.0004002
1.0008006	ARS	2005-09-02	1.001001
1.0001	ARS	2005-09-03	0.99960017
1.0001	ARS	2005-09-04	1.001001
1.0002	ARS	2005-09-05	0.99989998
1.0002	ARS	2005-09-06	1.0004002
1.0005002	ARS	2005-09-07	0.99989998
1.0005002	ARS	2005-09-08	1.001001
1.0005002	ARS	2005-09-09	1
1.0001	ARS	2005-09-10	1.0004002
1.0002	ARS	2005-09-11	0.99989998
1.0002	ARS	2005-09-12	1.0011013
1.0002	ARS	2005-09-13	0.99989998
1	ARS	2005-09-14	1.0009009
1	ARS	2005-09-15	0.99980003
1	ARS	2005-09-16	1.0003
1.0002	ARS	2005-09-17	0.99960017
1.0002	ARS	2005-09-18	1.0008006
1.0002	ARS	2005-09-19	1.0001
1.0002	ARS	2005-09-20	1.0011013
1.0007005	ARS	2005-09-21	1.0002
1.0007005	ARS	2005-09-22	1.0008006
1.0007005	ARS	2005-09-23	0.99960017
1.0002	ARS	2005-09-24	1.0011013
1.0002	ARS	2005-09-25	1.0002
1.0002	ARS	2005-09-26	1.0008006
1.0002	ARS	2005-09-27	0.99950027
1.0062387	ARS	2005-09-28	1.0064412
1.0062387	ARS	2005-09-29	1.0060362
1.0062387	ARS	2005-09-30	1.0063399
1.0002	ARS	2005-10-01	0.99960017
1.0002	ARS	2005-10-02	1.0008006
1.0002	ARS	2005-10-03	0.99960017
1.0002	ARS	2005-10-04	1.0012014
1.0008006	ARS	2005-10-05	0.99970007
1.0008006	ARS	2005-10-06	1.0011013
1.0008006	ARS	2005-10-07	0.99989998
1.0002	ARS	2005-10-08	1.0002
1.0001	ARS	2005-10-09	0.99980003
1.0002	ARS	2005-10-10	1.0011013
1.0002	ARS	2005-10-11	0.99980003
1.0005002	ARS	2005-10-12	1.0013016
1.0005002	ARS	2005-10-13	0.99960017
1.0005002	ARS	2005-10-14	1.0011013
1.0001	ARS	2005-10-15	0.99940038
1.0001	ARS	2005-10-16	1.0004002
1.0002	ARS	2005-10-17	0.99960017
1.0002	ARS	2005-10-18	1.0011013
1.0005002	ARS	2005-10-19	1.0003
1.0005002	ARS	2005-10-20	1.0009009
1.0005002	ARS	2005-10-21	1
1.0001	ARS	2005-10-22	1.0004002
1.0001	ARS	2005-10-23	0.99980003
1.0001	ARS	2005-10-24	1.0001
1.0001	ARS	2005-10-25	0.99960017
1.0005002	ARS	2005-10-26	1.0013016
1.0005002	ARS	2005-10-27	0.99970007
1.0005002	ARS	2005-10-28	1.001402
1.0002	ARS	2005-10-29	0.99950027
1.0002	ARS	2005-10-30	1.0011013
1.0002	ARS	2005-10-31	0.99960017
1.0002	ARS	2005-11-01	1.0003
1.0005002	ARS	2005-11-02	0.99970007
1.0005002	ARS	2005-11-03	1.0011013
1.0005002	ARS	2005-11-04	1.0001
1.0002	ARS	2005-11-05	1.0011013
1.0002	ARS	2005-11-06	0.99989998
1.0001	ARS	2005-11-07	1.0003
1.0002	ARS	2005-11-08	0.99989998
1.0005002	ARS	2005-11-09	1.0012014
1.0005002	ARS	2005-11-10	0.99980003
1.0005002	ARS	2005-11-11	1.0007005
1.0001	ARS	2005-11-12	1.0001
1.0001	ARS	2005-11-13	1.0009009
1.0001	ARS	2005-11-14	0.99960017
1.0001	ARS	2005-11-15	1.0003
1.0005002	ARS	2005-11-16	0.99960017
1.0005002	ARS	2005-11-17	1.0009009
1.0005002	ARS	2005-11-18	0.99960017
1.0002	ARS	2005-11-19	1.0007005
1.0002	ARS	2005-11-20	1.0001
1.0002	ARS	2005-11-21	1.0002
1.0002	ARS	2005-11-22	0.99960017
1.0005002	ARS	2005-11-23	1.0007005
1.0005002	ARS	2005-11-24	0.99960017
1.0005002	ARS	2005-11-25	1.0005002
1.0002	ARS	2005-11-26	0.99950027
1.0002	ARS	2005-11-27	1.0007005
1.0002	ARS	2005-11-28	0.99980003
1.0002	ARS	2005-11-29	1.0005002
1.0005002	ARS	2005-11-30	1.0004002
1.0005002	ARS	2005-12-01	1.001001
1.0005002	ARS	2005-12-02	1.0004002
1.0001	ARS	2005-12-03	1.0005002
1.0001	ARS	2005-12-04	0.99989998
1.001001	ARS	2005-12-05	1.001001
1.001001	ARS	2005-12-06	1.0005002
1.001001	ARS	2005-12-07	1.0015023
1.0004002	ARS	2005-12-08	0.99970007
1.0003	ARS	2005-12-09	1.0008006
1.0002	ARS	2005-12-10	0.99940038
1.0002	ARS	2005-12-11	1.001001
1.0002	ARS	2005-12-12	0.99989998
1.0002	ARS	2005-12-13	1.001001
1.0008006	ARS	2005-12-14	1.0002
1.0008006	ARS	2005-12-15	1.0011013
1.0008006	ARS	2005-12-16	0.99989998
1.0008006	ARS	2005-12-17	1.0013016
1.0002	ARS	2005-12-18	0.99960017
1.0002	ARS	2005-12-19	1.0002
1.0002	ARS	2005-12-20	0.99960017
1.0007005	ARS	2005-12-21	1.001402
1.0007005	ARS	2005-12-22	0.99989998
1.0007005	ARS	2005-12-23	1.0017029
1.0002	ARS	2005-12-24	0.99960017
1.0002	ARS	2005-12-25	1.0009009
1.0002	ARS	2005-12-26	0.99960017
1.0002	ARS	2005-12-27	1.0002
1.0007005	ARS	2005-12-28	0.99980003
1.0007005	ARS	2005-12-29	1.0009009
1.0007005	ARS	2005-12-30	0.99980003
1.0002	ARS	2005-12-31	1.0003
1.0002	ARS	2006-01-01	0.99970007
1.0002	ARS	2006-01-02	1.001001
1.0002	ARS	2006-01-03	0.99980003
1.0005002	ARS	2006-01-04	1.001402
1.0005002	ARS	2006-01-05	1.0002
1.0005002	ARS	2006-01-06	1.0015023
1.0002	ARS	2006-01-07	0.99960017
1.0002	ARS	2006-01-08	1.0009009
1.0002	ARS	2006-01-09	0.99940038
1.0002	ARS	2006-01-10	1.0011013
1.0008006	ARS	2006-01-11	0.99980003
1.0008006	ARS	2006-01-12	1.001001
1.0008006	ARS	2006-01-13	1.0007005
1.0001	ARS	2006-01-14	1.0003
1.0001	ARS	2006-01-15	0.99930048
1.0001	ARS	2006-01-16	1.0003
1.0002	ARS	2006-01-17	0.99970007
1.0005002	ARS	2006-01-18	1.0011013
1.0005002	ARS	2006-01-19	0.99980003
1.0005002	ARS	2006-01-20	1.0008006
1.0002	ARS	2006-01-21	0.99940038
1.0002	ARS	2006-01-22	1.0011013
1.0002	ARS	2006-01-23	1.0002
1.0002	ARS	2006-01-24	1.0012014
1.0002	ARS	2006-01-25	1
1.0002	ARS	2006-01-26	1.0002
1.0002	ARS	2006-01-27	0.99940038
1.0002	ARS	2006-01-28	1.0009009
1.0002	ARS	2006-01-29	0.99960017
1.0002	ARS	2006-01-30	1.0007005
1.0002	ARS	2006-01-31	0.99960017
1.0009009	ARS	2006-02-01	1.0013016
1.0009009	ARS	2006-02-02	1.0002
1.0009009	ARS	2006-02-03	1.0011013
1.0009009	ARS	2006-02-04	1.0003
1.0002	ARS	2006-02-05	1.0005002
1.0002	ARS	2006-02-06	0.99940038
1.0002	ARS	2006-02-07	1.0003
1.0005002	ARS	2006-02-08	1.0002
1.0005002	ARS	2006-02-09	1.0012014
1.0005002	ARS	2006-02-10	0.99960017
1.0002	ARS	2006-02-11	1.0007005
1.0002	ARS	2006-02-12	0.99960017
1.0002	ARS	2006-02-13	1.0007005
1.0002	ARS	2006-02-14	0.99989998
1.0005002	ARS	2006-02-15	1.0008006
1.0005002	ARS	2006-02-16	0.99989998
1.0004002	ARS	2006-02-17	1.0009009
1.0004002	ARS	2006-02-18	0.99970007
1.0002	ARS	2006-02-19	1.0002
1.0002	ARS	2006-02-20	0.99940038
1.0002	ARS	2006-02-21	1.001001
1.0005002	ARS	2006-02-22	1.0004002
1.0005002	ARS	2006-02-23	1.0005002
1.0005002	ARS	2006-02-24	1.0002
1.0002	ARS	2006-02-25	1.001001
1.0002	ARS	2006-02-26	0.99960017
1.0002	ARS	2006-02-27	1.0011013
1.0002	ARS	2006-02-28	1.0001
1.0007005	ARS	2006-03-01	1.0013016
1.0007005	ARS	2006-03-02	1.0004002
1.0007005	ARS	2006-03-03	1.0012014
1.0002	ARS	2006-03-04	1
1.0002	ARS	2006-03-05	1.0012014
1.0002	ARS	2006-03-06	1
1.0002	ARS	2006-03-07	1.0007005
1.0007005	ARS	2006-03-08	0.99980003
1.0007005	ARS	2006-03-09	1.0015023
1.0007005	ARS	2006-03-10	0.99989998
1.0002	ARS	2006-03-11	1.0011013
1.0002	ARS	2006-03-12	0.99970007
1.0002	ARS	2006-03-13	1.0003
1.0002	ARS	2006-03-14	0.99950027
1.0005002	ARS	2006-03-15	1.0009009
1.0005002	ARS	2006-03-16	1
1.0005002	ARS	2006-03-17	1.001001
1.0002	ARS	2006-03-18	0.99960017
1.0002	ARS	2006-03-19	1.001001
1.0002	ARS	2006-03-20	0.99950027
1.0002	ARS	2006-03-21	1.0008006
1.0005002	ARS	2006-03-22	0.99970007
1.0005002	ARS	2006-03-23	1.0005002
1.0005002	ARS	2006-03-24	0.99989998
1.0002	ARS	2006-03-25	1.001001
1.0001	ARS	2006-03-26	0.99980003
1.0002	ARS	2006-03-27	1.0011013
1.0002	ARS	2006-03-28	0.99989998
1.0005002	ARS	2006-03-29	1.001001
1.0005002	ARS	2006-03-30	0.99970007
1.0005002	ARS	2006-03-31	1.0011013
1.0002	ARS	2006-04-01	0.99960017
1.0002	ARS	2006-04-02	1.0003
1.0002	ARS	2006-04-03	0.99940038
1.0002	ARS	2006-04-04	1.0002
1.0008006	ARS	2006-04-05	1
1.0008006	ARS	2006-04-06	1.0009009
1.0008006	ARS	2006-04-07	1
1.0008006	ARS	2006-04-08	1.0013016
1.0002	ARS	2006-04-09	1.0002
1.0002	ARS	2006-04-10	1.0008006
1.0002	ARS	2006-04-11	0.99989998
1.0007005	ARS	2006-04-12	1.001001
1.0007005	ARS	2006-04-13	1.0003
1.0007005	ARS	2006-04-14	1.0009009
1.0002	ARS	2006-04-15	1
1.0002	ARS	2006-04-16	1.0007005
1.0002	ARS	2006-04-17	0.99989998
1.0002	ARS	2006-04-18	1.0005002
1.0009009	ARS	2006-04-19	1.0009009
1.0009009	ARS	2006-04-20	1.0012014
1.0009009	ARS	2006-04-21	1.0007005
1.0002	ARS	2006-04-22	1.0002
1.0002	ARS	2006-04-23	0.99960017
1.0002	ARS	2006-04-24	1.0008006
1.0002	ARS	2006-04-25	0.99980003
1.0007005	ARS	2006-04-26	1.0008006
1.0007005	ARS	2006-04-27	1.0004002
1.0007005	ARS	2006-04-28	1.0007005
1.0002	ARS	2006-04-29	0.99960017
1.0002	ARS	2006-04-30	1.0003
1.0002	ARS	2006-05-01	0.99930048
1.0002	ARS	2006-05-02	1.001001
1.0007005	ARS	2006-05-03	1.0007005
1.0007005	ARS	2006-05-04	1.0008006
1.0007005	ARS	2006-05-05	1.0004002
1.0002	ARS	2006-05-06	1.0008006
1.0002	ARS	2006-05-07	0.99980003
1.0002	ARS	2006-05-08	1.0003
1.0002	ARS	2006-05-09	0.99980003
1.0007005	ARS	2006-05-10	1.0008006
1.0007005	ARS	2006-05-11	1.0001
1.0007005	ARS	2006-05-12	1.001402
1.0002	ARS	2006-05-13	1.0001
1.0002	ARS	2006-05-14	1.0005002
1.0002	ARS	2006-05-15	1
1	ARS	2006-05-16	1.0007005
1	ARS	2006-05-17	0.99989998
1	ARS	2006-05-18	1.0001
1	ARS	2006-05-19	0.99960017
1.0002	ARS	2006-05-20	1.0002
1.0002	ARS	2006-05-21	0.99950027
1.0002	ARS	2006-05-22	1.0008006
1.0002	ARS	2006-05-23	0.99960017
1.0009009	ARS	2006-05-24	1.0012014
1.0009009	ARS	2006-05-25	1.0005002
1.0009009	ARS	2006-05-26	1.0013016
1.0002	ARS	2006-05-27	0.99989998
1.0002	ARS	2006-05-28	1.001001
1.0002	ARS	2006-05-29	0.99960017
1.0002	ARS	2006-05-30	1.0012014
1.0009009	ARS	2006-05-31	0.99989998
1.0009009	ARS	2006-06-01	1.0017029
1.0009009	ARS	2006-06-02	1.0003
1.0009009	ARS	2006-06-03	1.0015023
1.0002	ARS	2006-06-04	0.99940038
1.0002	ARS	2006-06-05	1.0003
1.0002	ARS	2006-06-06	0.99930048
1.0007005	ARS	2006-06-07	1.001001
1.0007005	ARS	2006-06-08	1.0004002
1.0007005	ARS	2006-06-09	1.0013016
1.0002	ARS	2006-06-10	0.99989998
1.0002	ARS	2006-06-11	1.001001
1.0002	ARS	2006-06-12	0.99950027
1.0002	ARS	2006-06-13	1.0003
1.0007005	ARS	2006-06-14	1.0007005
1.0007005	ARS	2006-06-15	1.001402
1.0007005	ARS	2006-06-16	1.0005002
1.0002	ARS	2006-06-17	1.001001
1.0002	ARS	2006-06-18	0.99930048
1.0002	ARS	2006-06-19	1.0002
1.0002	ARS	2006-06-20	0.99950027
1.001001	ARS	2006-06-21	1.0017029
1.001001	ARS	2006-06-22	1.0005002
1.001001	ARS	2006-06-23	1.0013016
1.001001	ARS	2006-06-24	1.0001
1.0003	ARS	2006-06-25	1.0005002
1.0003	ARS	2006-06-26	0.99989998
1.0004002	ARS	2006-06-27	1.0012014
1.0008006	ARS	2006-06-28	1
1.0008006	ARS	2006-06-29	1.0015023
1.0008006	ARS	2006-06-30	1.0005002
1.0002	ARS	2006-07-01	1.0005002
1.0002	ARS	2006-07-02	1.0002
1.0002	ARS	2006-07-03	1.0009009
1.0002	ARS	2006-07-04	1.0001
1.0005002	ARS	2006-07-05	1.001001
1.0005002	ARS	2006-07-06	0.99980003
1.0005002	ARS	2006-07-07	1.001402
1.0002	ARS	2006-07-08	0.99980003
1.0002	ARS	2006-07-09	1.0008006
1.0004002	ARS	2006-07-10	0.99960017
1.0009009	ARS	2006-07-11	1.0017029
1.0009009	ARS	2006-07-12	1.0005002
1.0009009	ARS	2006-07-13	1.0018033
1.0009009	ARS	2006-07-14	1.0007005
1.0002	ARS	2006-07-15	1.0008006
1.0002	ARS	2006-07-16	1
1.0002	ARS	2006-07-17	1.001001
1.0002	ARS	2006-07-18	1
1.0007005	ARS	2006-07-19	1.0008006
1.0007005	ARS	2006-07-20	0.99970007
1.0007005	ARS	2006-07-21	1.0012014
1.0002	ARS	2006-07-22	0.99970007
1.0002	ARS	2006-07-23	1.0004002
1.0003	ARS	2006-07-24	1.0001
1.0003	ARS	2006-07-25	1.0013016
1.0003	ARS	2006-07-26	1.0003
1.0003	ARS	2006-07-27	1.0012014
1.0003	ARS	2006-07-28	0.99960017
1.0003	ARS	2006-07-29	1.001001
1.0003	ARS	2006-07-30	0.99950027
1.0003	ARS	2006-07-31	1.0013016
1.0004002	ARS	2006-08-01	0.99960017
1.0011013	ARS	2006-08-02	1.002004
1.0011013	ARS	2006-08-03	1.0008006
1.0011013	ARS	2006-08-04	1.0013016
1.0004002	ARS	2006-08-05	1.0003
1.0003	ARS	2006-08-06	1.0013016
1.0003	ARS	2006-08-07	1.0003
1.0003	ARS	2006-08-08	1.0009009
1.0011013	ARS	2006-08-09	1.001001
1.0011013	ARS	2006-08-10	1.0015023
